data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7681728,51,ARM5071,5071,"08 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"168 Hours",National,"On 8 February 2021, a group of parents protested in front of the town hall in Yerevan, Armenia voicing their dissatisfaction with the uncertainty around the acceptance process of the public kindergartens created due to the Coronavirus. [size=no report]",0,1613414138,ARM
7681871,51,ARM5074,5074,"07 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Sputnik Armenia",National,"On 7 February 2021, tens of people protested at Republic Square in Yerevan, Armenia demanding the resignation of Prime Minister Nikol Pashinyan and the release of Vahan Badasyan, a former member of the Artsakh Parliament. The protesters marched from Republic Square to the building of the National Security Service of Armenia where Vahan Badasyan was held. [size=tens]",0,1613414138,ARM
7681797,51,ARM5077,5077,"06 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Hraparak,National,"On 6 February 2021, supporters of strong Armenia-Russia relations held a meeting at the Freedom Square in Yerevan, Armenia, after which they marched to the Republic Square to raise awareness for their cause and give a letter with their demands to the current Armenian government. [size=no report]",0,1613414138,ARM
7681831,51,ARM5064,5064,"06 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Teachers (Armenia); Students (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Kotayk,Kotayk,,Abovyan,40.2713,44.6335,1,"News Am",National,"On 6 February 2021, the teachers and students of the School N1 in Abovyan city continued their strike and protest against the newly appointed principal and kept demanding to reappoint the former principal. [size=no report]",0,1613414138,ARM
7681766,51,ARM5073,5073,"06 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Aravot,National,"On 6 February 2021, relatives of the soldiers who died or went missing during the 2020 Nagorno Karabakh war protested in front of the Ministry of Defence in Yerevan, Armenia calling for more help from the Ministry and militaries when it comes to the search of bodies of soldiers. [size=no report]",0,1613414138,ARM
7659850,51,ARM5061,5061,"05 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Teachers (Armenia); Students (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Kotayk,Kotayk,,Abovyan,40.2713,44.6335,1,"News Am",National,"On 5 February 2021, the teachers and students gathered at a school in Abovyan city to protest against the newly appointed principal, demanding to reappoint the former principal. [size=no report]",0,1612807813,ARM
7659793,51,ARM5060,5060,"04 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","ARFD: Armenian Revolutionary Federation",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Aravot,National,"On 4 February 2021, members of the Armenian Revolutionary Federation and others organized a protest in Yerevan demanding the resignation of the prime minister, blaming him for signing the agreement ending the war in Nagorno Karabakh that opposition names as surrender. [size=no report]",0,1612807813,ARM
7659885,51,ARM5059,5059,"04 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Teachers (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Shirak,Akhuryan,,Gyumri,40.7847,43.8416,1,"Sputnik Armenia",National,"On 4 February 2021, the teachers and parents of the pupils gathered at a school in Gyumri city to protest against the newly appointed principal and didn't allow her to enter school, demanding the reappointment of their candidate. [size=no report]",0,1612807813,ARM
7659851,51,ARM5057,5057,"03 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Teachers (Armenia); Students (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Kotayk,Kotayk,,Abovyan,40.2713,44.6335,1,"News Am",National,"On 3 February 2021, the teachers, students and parents of the pupils gathered at a school in Abovyan city to protest against the newly appointed principal and didn't allow her to enter school, demanding to reappoint the former principal. The principal had later entered the school as police forces accompanied her. [size=no report]",0,1612807813,ARM
7659767,51,ARM5058,5058,"03 February 2021",2021,1,Protests,"Protest with intervention","Protesters (Armenia)","Homeland Salvation Movement; HHK: Republican Party of Armenia; Homeland Party; ARFD: Armenian Revolutionary Federation; BHK: Prosperous Armenia Party",6,"Police Forces of Armenia (2018-)",,1,16,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Sputnik Armenia; News Am",National,"On 3 February 2021, several dozens of members of the Homeland Salvation Movement, Armenian Revolutionary Federation and the Republican Party of Armenia organized a protest at the Parliament in Yerevan against the Judicial reforms. The protestors claimed that this would affect the impartiality of the courts. The protesters threw bags of manure onto the yard of the Parliament. During the protest, the police detained 6 people for the violation of public order. [size=several dozens]",0,1612807813,ARM
7659774,51,ARM5056,5056,"02 February 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)",,6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"168 Hours",National,"On 2 February 2021, residents of one of the apartment complexes in the Shengavit district of Yerevan city protested the initiative to demolish a playground after the privatization of the land. [size=no report]",0,1612807813,ARM
7584440,51,ARM5053,5053,"29 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Former Military Forces of Armenia (2018-)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,Hraparak,National,"On 29 January 2021, a group of Armenians who had joined the army during the 2020 Nagorno-Karabakh war as volunteers organized a protest outside the Defense Ministry in Yerevan, demanding compensation for their service. The volunteers were discharged after the war. [size=no report]",0,1612206861,ARM
7584473,51,ARM5054,5054,"29 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Azerbaijan)","Refugees/IDPs (Azerbaijan)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,RFE/RL,International,"On 29 January 2021, displaced residents of Kashatagh region of the de facto Artsakh Republic organized a protest in Yerevan, demanding compensation for their properties damaged during the war. [size=no report]",0,1612206861,ARM
7584375,51,ARM5052,5052,"28 January 2021",2021,1,Riots,"Violent demonstration","Rioters (Armenia)",,5,"Police Forces of Armenia (2018-)",,1,15,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"1in; Panorama Am; A1+; Armtimes",National,"On 28 January 2021, about 2150 activists, including cultural figures, gathered at Republic Square of Yerevan demanding the resignation of the prime minister and marched to General Prosecutor's Office demanding his arrest. After, a group of demonstrators tried to enter the house of government resulting in a brawl with the police. The police detained 26 demonstrators. [size=about 2150]",0,1612206861,ARM
7584374,51,ARM5051,5051,"26 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Civil Contract",6,,,0,60,"Caucasus and Central Asia",Armenia,Ararat,Ararat,,Ararat,39.8307,44.7041,1,"RFE/RL; Aravot",National-International,"On 26 January 2021, supporters of the prime minister Nikol Pashinyan (from Civil Contract party) gathered in front of the house of culture in Ararat city against the visit of the oppositional Homeland Salvation Movement to the city. [size=no report]",0,1612206861,ARM
7584382,51,ARM5055,5055,"25 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Teachers (Armenia); Students (Armenia)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,A1+,National,"On 25 January 2021, teachers and students of a school in Abovyan city organized a protest in front of the ministry of education, science, culture and sport in Yerevan against the possible appointment of a new principal, demanding to reappoint the current principal. [size=no report]",0,1612206861,ARM
7584373,51,ARM5050,5050,"24 January 2021",2021,1,Protests,"Protest with intervention","Protesters (Armenia)","Homeland Salvation Movement",6,"Police Forces of Armenia (2018-)",,1,16,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"News Am; Hraparak; Aravot",National,"On 24 January 2021, Homeland Salvation Movement organized a car rally in Yerevan demanding the resignation of Prime Minister Nikol Pashinyan. During the rally, for an unspecified reason, the police detained a member of the Homeland party. The demonstrations in Armenia started upon the signing of the statement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as the surrender of Artsakh. [size=no report]",0,1612206861,ARM
7575561,51,ARM5043,5043,"22 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Former Military Forces of Armenia (2018-)",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"News Am",National,"On 22 January 2021, a group of Armenians who had joined the army during the 2020 Nagorno-Karabakh war as volunteers organized a protest outside the Defence Ministry in Yerevan, demanding compensation for their service. The volunteers were discharged after the war. [size=no report]",0,1611610024,ARM
7575161,51,ARM5049,5049,"22 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","ARFD: Armenian Revolutionary Federation; HHK: Republican Party of Armenia; Homeland Party",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Aravot; Armtimes",National,"On 22 January 2021, members of Republican Party of Armenia, Homeland party and Armenian Revolutionary Federation organized a protest at the Parliament in Yerevan against the government appointing two new members to the Supreme Judicial Council. The protestors claimed that this would affect the impartiality of the courts and that the government should prioritize other issues like return of the captive soldiers during 2020 Nagorno-Karabakh war. [size=no report]",0,1611610023,ARM
7575563,51,ARM5047,5047,"19 January 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Military Forces",,8,"Civilians (Armenia)","Government of Armenia (2018-)",7,78,"Caucasus and Central Asia",Armenia,Syunik,Meghri,,Nrnadzor,38.9149,46.4463,2,"News Am",National,"On 19 January 2021, 2 servicemen of the Ministry of Emergency Situations of Armenia were wounded in an explosion of a landmine near Nrnadzor village while searching for the corpses of the servicemen and civilians killed during the 2020 Nagorno-Karabakh war. Not clear who planted the mine.",0,1611610024,ARM
7575609,51,ARM5044,5044,"19 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Union of Supporters of Robert Kocharyan",6,,,0,60,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Sputnik Armenia",National,"On 19 January 2021, Union of Supporters of Robert Kocharyan, the arrested second president of Armenia, held a protest in front of the courthouse in Yerevan (Yerevan, Armenia) during a court hearing against Kocharyan, claiming that the charges against him must de dropped. [size=no report]",0,1611610024,ARM
7575160,51,ARM5048,5048,"19 January 2021",2021,1,Protests,"Peaceful protest","Protesters (Armenia)","Civil Contract",6,,,0,60,"Caucasus and Central Asia",Armenia,Syunik,Sisian,,Sisian,39.5219,46.0275,2,"A1+; Infocom",National,"On 19 January 2021, a group of people closed a highway near Sisian city (Syunik, Armenia) protesting against the visit of MPs from the oppositional Prosperous Armenia Party to Syunik region, stating that they support the Prime Minister Nikol Pashinyan (from the Civil Contract party). [size=no report]",0,1611610023,ARM
7575159,51,ARM5046,5046,"17 January 2021",2021,1,Protests,"Protest with intervention","Protesters (Armenia)","Homeland Party",6,"Police Forces of Armenia (2018-)",,1,16,"Caucasus and Central Asia",Armenia,Yerevan,Yerevan,,Yerevan,40.1811,44.5136,1,"Aravot; Sputnik Armenia",National,"On 17 January 2021, a group of people organized a car rally in Yerevan demanding the resignation of Prime Minister Nikol Pashinyan. During the rally, for an unspecified reason the police detained a member of the Homeland party. The demonstrations in Armenia started upon the signing of the statement between the president of Azerbaijan to stop the fighting in Nagorno-Karabakh, which the opposition named as the surrender of Artsakh. [size=no report]",0,1611610023,ARM
